"genename" "BE01" "BE11" "BE25" "BE27" "BE29" "BE31"
"MAP1LC3B" 2435.33070738688 1489.2852742246 2101.80433443134 3144.74878935623 2167.3709513468 1532.81315706353
"MBTPS1" 1434.41925228266 1626.46794197055 1350.24813676119 1361.28856120589 1237.61244363229 1557.57439874481
"CDH13" 22.4691422124149 7.16105400712971 15.6689348078378 14.9045991069242 25.5248178692688 16.3164718126377
"ZCCHC14" 222.171392829038 913.833208918807 708.452370518069 635.341887364589 290.509900810832 465.420508419962
"MEAK7" 190.922126993879 86.6575327012113 154.565279049807 192.990861708276 131.192231766808 145.369845584936
"ADAD2" 1.06881514966685 3.33422970737064 3.60048577395173 2.68855510952865 7.46620895045561 8.38639765237072
"OSGIN1" 207.82336634794 357.703430671457 334.478121838513 378.251011490176 250.95004092911 372.917964387648
"IRF8" 994.351211120009 914.602478675031 913.304331536136 398.430618671724 1472.92419747149 507.862233967876
"RHOT2" 2412.00870709624 2428.60064578673 1367.8823792151 1058.40563146772 2022.94669058256 1951.58327807733
"ZSCAN32" 216.407033259279 120.33849062006 121.380293569086 151.30508716465 219.352959581649 161.217434695083
"RPS2" 32396.596201975 21311.3758505816 20645.6847418868 13445.0424386784 22503.0539078751 37032.418850055
"NDUFB10" 702.937759743076 669.74608742471 469.295463369326 391.62876992563 661.607088417164 1199.48209701066
"PDPK1" 448.841011574583 639.480479591997 781.174453509228 828.801798992544 705.632070896734 414.043201326709
"TIGD7" 65.7770272842277 22.3450086921106 62.7144741542073 59.9979127608201 56.0151246086512 12.1282424049008
"DEF8" 788.679249672403 546.391515375566 555.524212157157 409.086145863809 616.501660883352 976.204907900718
"TCF25" 1828.02469274124 3398.15537297496 1973.32579752994 1859.07414291883 2212.05817786666 2416.08320711275
"GALNS" 284.260176908166 217.620072927663 316.02605304333 383.855618205949 290.292287262962 393.772402679921
"GAS8" 392.809257376403 381.044625127865 278.745720025263 343.075152610327 328.906964367421 486.665200144077
"MED9" 232.885428658231 334.891345933915 196.768020755064 156.581814568622 194.465731720253 289.748697348396
"NCOR1" 1103.80299191765 1749.7195363231 986.706124540879 773.015911102647 955.237373697656 1089.2257570541
"COPS3" 718.214627698812 504.818142035511 593.254110100408 760.184179070219 636.720745791714 643.860506382767
"GID4" 163.741858735494 147.027258236195 213.585838504046 256.365728965015 170.464627189425 206.968305001265
"ZNF287" 33.1079150810677 5.39984847173739 5.00662010313299 8.42973345186319 91.6170899406842 15.262522191
"MYOCD" 47.8794322356326 41.0186818546188 272.079986982172 419.573714703996 61.3646483364842 50.0405010988929
"KSR1" 1304.33263692152 1416.25622762441 1477.51356156986 1392.47892075753 1191.16920792824 681.905340574767
"UTP4" 577.580750289082 535.380463272463 248.339610416197 392.514715630276 341.263249027676 412.310068299082
"RANBP10" 477.08566028705 448.919291925362 548.699724993139 699.882056521365 449.195663621786 341.611923603053
"CTRL" 155.88900727343 129.215558362516 40.1258736192538 38.6465640657693 126.577145295984 88.3923188275759
"GFOD2" 419.196169156656 403.34325875143 482.929880555297 600.222190354278 525.967795589237 518.377689048694
"NOB1" 879.679130019689 869.166867683157 693.695522754642 792.691780996522 762.942422576976 1060.29743905411
"PRPSAP2" 189.647837381375 153.990683973738 153.658833791034 167.124942011062 219.470379798106 262.285634574013
"UNC45B" 0 11.6987335020541 0 56.4989035503192 34.6682986913466 0
"PCTP" 205.022751554754 104.900916841159 252.21096070244 206.584431615507 265.075812251191 197.684569141034
"TOM1L1" 164.355201989057 265.419202668485 298.929292096163 161.601160799672 89.7440422116407 228.161165920866
"C17orf80" 143.476802053342 65.5003837098237 202.169710283208 137.153070564269 150.031662674871 106.834532836938
"TOB1" 236.661828709783 386.334402133826 383.180670724248 537.140759728714 324.126056592591 320.305823508456
"VPS53" 1179.52411513738 1065.28574600874 482.755363401807 726.198993487268 572.718533487293 671.783761765176
"SGSM2" 1244.64502110225 2468.39834267873 999.438198730247 868.350302203802 1184.60382156959 1564.07396684524
"NPEPPS" 1230.31946992331 1962.16677091596 1903.07593045648 1877.20411238519 1367.06612736136 1538.11049854929
"SKAP1" 44.4777991215246 57.1494553623058 24.3090372159553 30.8239500573577 115.797853380634 31.6538103277044
"LRRC46" 70.7230500380486 93.2571506469535 244.432220844712 478.167821967435 297.630480005263 525.001058221377
"SCRN2" 176.570982515745 217.366296845939 216.793367587107 122.320615268046 257.884594152726 378.415673881122
"SSH2" 452.087762691686 1373.17239614691 1659.99609777291 683.611954289071 686.506205544538 1666.52807309098
"RHBDL3" 33.7927497371452 34.7714567761397 33.0058417918179 38.9266329911897 37.083497480664 30.3254811721159
"ABCA8" 138.556612405623 344.769142068556 582.7296907872 1052.25662478357 345.409649364497 271.846040727763
"G6PC3" 557.342745273484 430.787840474465 252.165145003969 155.323105355031 336.772506405642 516.148741593698
"CLTC" 4886.69474246884 2640.854964144 3465.66492411152 3504.20381066278 3216.17895645469 4066.77195025164
"BCAS3" 116.984358081904 296.495884285018 270.609650259566 213.645373207721 270.294860440416 307.308679007024
"PTRH2" 685.791212421186 569.967553359088 268.674239748531 650.23373507753 468.14262100149 597.239673461368
"SS18" 888.202506038344 918.677143288027 1227.92174605324 1165.82898886765 1114.50903541991 639.532869581779
"TAF4B" 98.5184246481801 246.838699726795 196.459601761349 259.181877250773 108.406367528784 69.7413030140862
"AFG3L2" 1271.04663376929 857.428414478255 926.269642569604 868.428560397316 1025.91379557666 1326.63619643283
"PRELID3A" 17.3138864361889 42.8036171926522 24.9010769985768 48.1544541434235 16.3492963967485 31.7390886668681
"IMPA2" 220.431543583319 504.427155914687 367.269300950009 146.758773608226 285.264204806697 941.782457674095
"GNAL" 86.3762928429749 63.28699562577 72.0944121130433 250.924832482564 95.0185881311415 85.388204775875
"SLC39A6" 844.214272362602 417.503294461264 713.095146860097 1316.6958315714 783.565364337042 602.098097553075
"RPRD1A" 514.37044366016 660.240993027607 667.370621466516 886.016842187111 534.223308929795 364.753567296112
"C18orf21" 175.381861617569 138.71397973293 86.2987400359747 96.7548538647075 200.288038001859 196.927598239492
"GALNT1" 875.416144435979 555.54735945834 1126.24696077524 806.519953161823 979.091101085722 707.96499479443
"ASXL3" 4.29000255501513 4.66182879678545 15.0575241995201 66.7051269169266 10.6593328703753 18.7270181148723
"ADCYAP1" 16.8210813455566 334.813720565129 210.858956633274 228.608124302133 18.8647638826755 12.3834452938765
"GAREM1" 101.821085435172 516.382964813091 305.659944665692 143.96211199179 79.9990783558078 212.449106043808
"ESCO1" 198.463326634616 167.138201922444 221.427320239073 162.52066622609 251.298084570592 141.937977928848
"OSBPL1A" 242.181988361882 294.598252937855 505.142513118369 671.154185159022 334.44172608437 310.268790590576
"GATA6" 643.259379115796 1226.31691880529 793.391412228288 212.820506147303 438.947979866415 383.303253185214
"GREB1L" 1.51753038824337 7.4200713805757 9.01625481483558 48.4783729210929 19.6686027012024 0.624767720030786
"RMC1" 749.893571190373 917.810724101338 527.015038473166 423.197059885426 452.231356901902 847.341355126644
"PELP1" 1322.00416160164 1856.71104918933 787.242165489338 841.527609577905 896.409710240621 1380.83737306211
"NPC1" 2654.35527829912 4511.73353645392 3266.51193182317 4046.21272884698 2795.4523419038 1700.28229245888
"SLC14A1" 5.85561230923274 44.3463663582174 23.7981481658762 104.407716746947 27.2662550416725 6.02694847020792
"ARRB2" 2930.56200533773 2472.53800119982 2581.71898709774 732.218855587835 2809.33592057648 2960.06986368895
"SLC13A5" 7.95590787265003 23.639453529411 11.1925392097337 4.09326014609914 5.86182678626809 5.13188441622259
"ZMYND15" 188.909130112865 333.808882477029 72.0727685375902 17.3336384648364 81.1839725820902 168.812916323964
"WRAP53" 215.345373693581 137.581048877359 106.541491170272 156.107795526444 286.47374074652 294.891574462658
"MINK1" 1404.83718606005 6316.37131791883 2754.00489336018 2162.53714433983 2170.35019229601 2455.10555936144
"SAT2" 992.358804931712 2258.88539273825 581.627913511782 470.805846006265 855.585463260427 1196.7983787369
"ASGR1" 87.7305079324914 36.0958466568418 26.7543888403905 66.9767208361649 35.6520263486122 60.6784577071775
"PIK3R5" 1790.50072843286 1325.45231264285 2365.25434715171 658.819626846527 1923.28523698095 1375.5408584515
"TP53" 241.562560709646 546.35364163882 414.267482998143 277.06273411587 216.510486200637 303.475077727233
"CCDC40" 89.4603167933821 167.968780952905 266.429283493791 670.336379881109 269.839171179809 289.448795020427
"ARHGDIA" 10036.2914471072 8064.06297123433 5897.30245339473 5601.1290901183 8260.85995203494 7995.05360234103
"TMC6" 1266.71935105213 2326.4165337356 790.799904934235 423.438129952593 636.502307150617 1543.48638532886
"SLC16A3" 2550.98220564458 1261.41636321254 1589.71531776787 804.956371738337 2091.00530417038 2638.01839489661
"CARD14" 6.17089691085061 23.0271890884725 33.9645401076304 63.3279863059253 17.9606630353741 18.2923128106451
"TTYH2" 134.953599816935 110.144240675049 216.427536969242 205.320467574577 224.162372834887 106.723046150509
"RAB40B" 57.8863208459957 54.0651280127522 51.5002718566454 43.28667605422 44.7200538071571 119.809477224053
"EIF4A3" 64.0161991671484 326.376297186173 67.4802986377352 78.2334046873118 70.1996613552045 88.9524555804973
"CSNK1D" 3892.30044745354 4296.04927547203 4662.96338654641 4562.61845523924 4318.86699688392 3585.66171984238
"ANAPC11" 856.464020849147 532.225198571431 397.292701790961 318.996432048124 618.645235652183 1071.66614749908
"TBCD" 894.893591449341 935.012065053613 445.001015877773 439.627263060498 592.599877504468 930.669564782063
"FN3KRP" 234.369035670287 283.276473370346 294.944200280098 140.823462044818 220.847870453495 269.880173868663
"NARF" 583.991707467756 1215.39917625353 581.298490664524 556.820970660389 793.900300849702 830.535579631807
"RPTOR" 219.122695785836 357.552547904777 344.89929663422 275.678194845635 277.784971792397 362.008893904957
"FOXK2" 1502.1692963556 1598.3651471533 1240.27738967154 1405.54213457018 1099.79346690418 1372.72452971025
"TRIM65" 212.723479555123 311.763394935015 199.124457629983 113.098850445269 213.692082950131 329.67104460654
"SECTM1" 1537.29489444885 790.122536809303 651.769483987173 602.100084003435 867.183534990736 824.75080762309
"RNF157" 31.6806040395193 75.9761141646778 47.0663136823793 45.7871715693857 90.2148675739941 32.7038354070662
"CEP131" 161.932625815695 369.579689161893 220.605566019482 83.224755636354 179.899057883341 296.96952678375
"ZNF750" 20.0378272372586 28.5963999574317 28.5955881013186 32.0075851313053 16.7186895898595 71.8573308322785
"WDR45B" 1655.12446509995 1182.94794176533 1429.02208519802 1465.38707223258 2005.55027190722 1884.26976541966
"CBX4" 535.06812716236 691.663462674072 653.242561853349 881.140564992753 537.347641869861 436.280557948183
"RNF165" 44.8948232805654 59.2226937730834 50.3939700606504 40.683220219915 48.2324607605148 37.8790116688423
"DYM" 345.388926969671 327.337946611762 260.222416817469 405.768144631353 332.654028864214 335.94475556582
"MAPK4" 13.840781085444 79.1607655108143 101.557510077381 16.9724022370433 21.2371362056737 36.1005676479874
"ELAC1" 56.7556681631441 33.0567579327794 18.9567013431632 11.5068978111345 53.4717846413013 38.2633948601714
"MBD1" 1397.27656870006 1099.81995074633 1282.43171326499 1173.10171669155 1389.20019982338 981.22337900621
"SMAD4" 722.955961929087 1261.93543350062 1565.25224349743 1137.53907952179 895.342286062777 578.561731695401
"TNFRSF11A" 37.3138206957073 28.8361955446551 44.6020024242372 30.5322960833438 38.7207266623725 35.3693862499322
"ZCCHC2" 633.849655195037 766.503324586197 377.926493296528 572.658683060013 819.356521591276 337.917785130541
"FBXO15" 7.57465006905766 17.8690477929931 25.1415061171438 60.6251093764788 29.9584721567056 101.321904817276
"PMAIP1" 1155.13307546451 498.221063062004 403.566506808118 1011.65670354466 849.91359821804 172.532473513096
"P3H4" 156.000741595262 33.9699387840157 71.623657991976 133.257533874584 113.979227573505 147.672973273361
"NT5C3B" 0 5.79455543006784 4.71265847566265 7.82236152305875 5.63747240246096 3.62526601616249
"RETREG3" 638.33279421554 468.578829010139 522.887578406851 461.593407287275 476.555669626344 639.325058890794
"ERBB2" 399.433872945985 653.61412618788 125.054522176274 247.292747717707 258.762149597382 1062.44322188353
"GRB7" 195.485967885005 147.914014276945 132.53281385724 213.254402280988 105.955260439543 332.683703894703
"MIEN1" 476.85232270334 450.465717247254 249.965117779714 429.358772167427 509.006249741273 563.586195653158
"PNMT" 0 97.9267163096053 53.9003291737518 11.0086208383304 2.39382543732586 10.6106437128272
"STAC2" 10.9635902030135 21.428076790814 34.5440261567896 44.344167151762 17.301528971204 12.6690105831121
"IGFBP4" 10612.1144097056 5572.41123587729 5635.69191278591 5979.49672062229 6280.80239278705 7923.53135512622
"TXNL4A" 985.623443279094 539.032819252621 370.571579989221 401.978933554764 628.93808029165 1145.32683233543
"CACNA1A" 40.8435418658108 46.6776148528775 5.46129441352558 11.9518130680519 45.6043241235479 23.29600624746
"MISP3" 49.7265040020411 58.3006453473951 79.2998918904226 43.9144202119578 76.4523336368016 144.667171985728
"SAMD1" 345.592412899319 285.94418861895 271.224179893961 496.746926746753 544.047516874873 481.588023852091
"BRD4" 1834.12364403869 2287.06534680442 2654.9774533075 3284.53502896318 1878.04757338666 1617.85315931602
"SLC39A3" 410.047410792901 290.218130104609 139.532055241577 206.579429860987 289.145445626536 427.554112703344
"NFIC" 820.870611000883 1426.19509624572 2942.38157265872 2420.62960818439 963.009880551643 1513.12449699291
"TPGS1" 310.297091551643 355.547123408403 224.425735044406 163.959845839157 241.044538902297 527.084019381723
"PLPP2" 198.289197079506 194.055818155435 151.571653935067 392.522598404495 325.999522696943 608.391740106941
"PRDM15" 145.28425465984 181.347416507157 231.272219102162 174.490469973266 158.165651727764 117.692806666935
"PFKL" 2589.37530143343 2618.18495655103 1931.16205536238 1420.94157806473 1967.84158455584 2745.80835866883
"FEM1A" 469.421987324431 263.228761034114 311.732521631025 529.761669947458 432.725914312476 475.931846777556
"VAV1" 1637.26493705229 1224.40967100801 1029.31982288113 558.492000798776 1852.04131435494 1458.67878215027
"MVB12A" 283.989478229538 206.030799134156 213.701519103038 119.448870768526 323.422931299406 252.786596976498
"SH3GL1" 2931.43048974709 1749.439283009 2221.50647824728 2339.2664944901 2385.7424655421 2652.03013159914
"DUS3L" 523.98654726121 567.616740750967 316.782178290688 554.652258073056 579.419138966666 479.195070877105
"DPP9" 1628.03724618026 1360.06107703092 1011.67408203426 1206.45434301205 1137.62616171911 1014.54263804886
"CCDC97" 471.511190801931 307.903633718375 305.247159432234 393.460871997473 470.315384802345 382.818361084875
"TMEM91" 119.688652449425 435.252936200792 107.518333852656 105.074304347043 155.582471650469 294.160606277284
"ZFP14" 19.4669275283943 31.4706147020063 44.6718280720189 33.9495825151696 46.6378545898653 37.5770154920587
"SIRT3" 131.752023226345 190.876099882767 130.03491374789 74.4476987720553 132.752010489611 213.344590065412
"IFITM3" 29809.252330426 20290.7162764569 12874.3213945113 9656.32328693228 18731.6796194343 19249.9659798144
"PGGHG" 2292.75422342363 3595.10991517581 1514.8799742577 1896.33083422302 2242.46705928116 2597.1320884108
"HUNK" 17.8202202786101 33.5416049483797 32.7833526200968 94.132971688174 20.8353879238219 31.8003772770571
"COL6A1" 7722.18521286115 5833.32501031211 6118.64230444232 12214.7579858091 5794.20585145567 4862.23348905964
"IFNAR1" 916.079058903711 719.193883660067 2193.21880060844 3432.44209719789 1503.39650358343 594.968702958068
"SOD1" 2118.17479614576 1779.5736406264 1175.70317737471 3002.26434661988 2316.57822854766 2581.65613889125
"COL6A2" 10942.5771350901 6825.67605116111 8090.53114132877 14758.3843347766 9462.17913586665 6205.70353662791
"SIK1" 2668.07799055705 2328.04654341612 2925.09066109934 3399.17594597547 2218.33393812469 1165.58635691097
"TRPM2" 332.852251746827 81.0423136979792 126.888466561445 49.0275668774001 165.741588766397 90.217513284163
"SCYL1" 1949.52384144928 2289.95360903125 1133.1482797354 1358.81278124077 1430.70136231332 2081.28424782958
"TMEM50B" 470.353247354026 805.593680098915 604.782148853951 501.058675941737 417.873948531132 460.793116183932
"APP" 7965.23596370916 8027.07826533203 14837.0550078366 11634.2358462015 9179.18499820331 6311.65480338401
"DOP1B" 95.8903480697282 114.604301502644 133.875992757885 106.140450529359 114.86277959112 126.334696830791
"URB1" 989.810789625554 886.720525617257 828.23284344367 1166.93144758394 767.081515127584 732.520547273194
"AKT1" 3706.32856317383 4274.56507175617 3053.37576215964 2076.26617399464 2757.17925778765 3914.50958003785
"IL19" 29.3412323029103 7.50940582659592 117.47635185529 186.613635979832 27.0348890452357 2.35241927503996
"EMP3" 4618.90178123567 4257.1665053715 1459.63163409309 2322.5743537646 3234.23200515508 2891.84532132921
"SAE1" 1085.16700276194 682.831831586159 944.38266002881 1003.89324624341 1095.06730952876 1266.54470584978
"NTN5" 17.3613899688654 18.6527369309442 12.4144304390559 46.3926753005134 16.897463250013 21.2521426166787
"GEMIN7" 318.038616193407 152.202275030942 95.4925005333739 97.896624577376 154.709880323423 286.688560965238
"CBLC" 17.4603350579939 24.8397308861995 3.74855592457024 38.1578907204859 2.8684947225709 20.8452199230672
"WTIP" 55.0532415902968 336.237275288034 376.909291252484 29.1963044908277 177.457825845539 316.738959479875
"ADAMTS10" 3.37749664517899 107.806302199529 96.8003141389746 161.629932505813 16.5821418994797 37.4110200603292
"SLC6A3" 7.97850029464726 23.2923393466493 5.47301945714078 12.543685749792 3.10422260173203 5.35445499789258
"RNPEPL1" 928.711761888952 947.45511781478 558.928991507221 542.260925106491 786.433785645758 1757.55293474503
"CAPN10" 554.536857966833 431.424001910938 231.701981350064 213.328844666036 368.10970355295 505.487829894083
"MYO1F" 104.270386691739 66.373634158837 142.408001254837 38.4197368649175 127.071733172843 82.2199727529886
"NLRP12" 0 10.2570001267783 30.2472675367972 8.16390414117788 4.14205207842244 7.81213452109921
"CACNG8" 4.39339068794822 5.96716394787885 3.72898605805556 14.0919364555072 12.5211497235227 1.80876086998703
"ZNF787" 13.4222547802551 7.9983985285918 8.55616272364363 8.29356683735904 8.59687704085727 5.65954369390812
"TIMM29" 210.058079123452 90.918942941412 150.727423850399 125.386124682488 123.63312591203 244.958878913553
"FBN3" 8.34026718379397 65.2495096025065 59.0912185505249 1.42656329779605 5.85104221625854 14.4207323670808
"CARM1" 889.313762539179 624.280138206622 537.534840559844 554.755567666252 517.741789294282 665.547546849683
"EVI5L" 204.190970034737 197.944478225909 281.296087817421 171.083298734209 216.035855222278 307.249164374981
"SLC47A1" 39.5095939538347 78.5227876017728 53.9306001530467 25.989576890746 20.8746993974182 101.294468369127
"PSMB6" 2192.66542992345 1142.31933229147 761.708455141217 966.340543714215 1567.29854406815 1888.43315969097
"SIGLEC10" 193.669158163627 96.2115789920866 616.92059812828 57.3513815879539 157.107316314966 294.787095150723
"ZNF473" 172.256390660035 134.34613953526 122.602640181498 454.044631211196 172.235207295417 109.454486845976
"GARIN5A" 8.27995969382673 21.6533263421992 7.12561823586386 13.0204795456871 8.43153606785503 31.8366359221746
"RPS11" 20409.4450552313 18149.9910323346 10802.8754757142 10731.1730721852 17236.2244911158 25068.5780692059
"RPL13A" 30471.7696524559 23048.861131545 21541.3358381135 19562.1308166127 24766.9319826237 43141.6243781619
"CTU1" 221.02320977016 366.838059491457 99.1240911080484 127.026179273677 170.708136962632 219.137617413889
"NOSIP" 962.724709944265 547.741745534052 402.796838010174 449.570981729208 744.196169262651 811.965774521195
"IGLON5" 6.5720991878361 9.51149595842716 28.0296064860214 0.945550065769932 10.5621707488467 27.1561864059758
"RCN3" 638.839072886323 493.40201034604 195.021616746398 724.174172439796 380.055902449838 382.332518467153
"ZNF614" 146.039477147574 61.1651847459121 108.390589496009 193.443146742078 127.645517404665 61.167581739305
"SLC2A5" 23.2630352199603 35.3804122442465 17.3091001268446 25.5274969534558 41.9005917848284 19.5945089693464
"RERE" 862.077814714714 908.131144982733 1620.98305753165 1772.14809182028 1011.32661681787 1229.76978575442
"MMEL1" 25.5311979114658 35.5216265687144 19.1245755064969 15.9476803703176 31.2767316682525 19.234397823119
"CFAP74" 72.7040154384617 89.6791307617023 194.824727666253 238.582690337343 155.739887432272 203.177306520225
"PRDM16" 139.302499181744 165.742835828449 214.614534232417 104.365504927336 294.979216542299 95.6307584912996
"FHAD1" 52.70340324222 98.3449992938551 160.057777182571 229.73758674692 215.79784365862 221.498858062976
"PADI1" 0 0.787059620251298 24.8587479966822 63.500460413136 35.6579022282188 14.7421331007384
"EPHA2" 3252.5350280442 2673.65357412563 3581.49225670055 4397.59268818933 1414.93881053756 1646.84304807743
"ARHGEF19" 116.667399894708 71.671079919919 49.0600382600635 75.3557158363508 85.7623775127721 112.288960851243
"EFHD2" 6115.85050488813 3312.96792897167 2798.50688948728 3258.22928124997 5437.99317762377 4501.30425881286
"PEX14" 466.929023850565 461.535038679669 279.371219161225 212.101657618287 382.131895337867 497.258220761217
"PGD" 3186.64474034777 2562.10997151428 3269.47835463018 1423.55473438011 2217.41900527274 5963.41776823989
"MYOM3" 3.46034048561786 5.76212475994618 1.94002558369823 3.26119587626394 4.55014554321557 1.2543576277649
"SH3BGRL3" 6160.97306181795 3345.60598434612 2546.9104209829 2882.37815789719 5023.29989664982 4625.42581877883
"CNKSR1" 236.918091497171 460.34652606967 306.640807963354 153.565551642593 169.519685718413 308.070973788795
"RPL11" 14941.0119156198 12555.8842138472 9479.75322508172 8215.1207133398 11751.4722639366 20514.0830885036
"IL22RA1" 1.09566305177284 3.56821789238405 1.86820730073158 10.3940185892052 3.84202896817675 12.6716856372609
"ZNF593" 573.973385509975 502.932888357184 184.363346139792 347.481643698741 393.946495917448 564.100984446473
"C1orf216" 675.093398051171 459.523277770498 406.455577232847 451.780947616787 480.225213239562 533.227442707116
"KIAA0319L" 823.762702741182 945.969412518325 860.809866998909 434.104994141415 718.916449716906 860.389690799199
"EVA1B" 558.213516170033 293.340661022161 232.546944308873 356.292905562593 451.12091759172 666.988347398211
"DMRTA2" 0 1.26912449267904 4.46753601081042 14.4522713176661 4.59748627251097 2.89707311451657
"PLK4" 5.132671196753 15.2363832877997 17.1263221465152 8.9675345724593 8.21692589012988 46.5750685817513
"MAP3K6" 299.989554067308 1662.93046604775 1000.4831055666 505.482288475119 339.31046632453 936.772922750385
"FCN3" 3491.00488047155 7462.93781153867 5954.73962941002 3890.42337806374 2598.14422727172 5215.78594023452
"GPN2" 907.306545873978 523.72378713063 312.868040332648 537.978681916546 548.481838170926 820.100434048294
"SYTL1" 170.580181573366 545.564586726743 319.281122865274 240.324486930098 549.846960473275 686.689935073406
"WDTC1" 538.407969947674 767.058684313876 1002.84440642076 725.116369258984 710.824138011437 732.563247220218
"NBPF3" 29.6359095173627 91.5859633380401 109.24230806573 90.4585952346707 111.697574340184 99.3233716000256
"HSPG2" 4533.94144438605 3967.81856062025 4613.46267154543 4479.77049546636 2354.93591434973 2282.83632680613
"ITGB3BP" 49.633358065396 54.8675067465439 33.2269400639101 54.0507283270882 83.5147079418837 121.033596237439
"SERBP1" 5661.05047789938 3813.39703424535 4958.19143870155 6198.54016051375 4431.86704443967 4782.37981675883
"CCN1" 43526.5660952823 8589.90696100504 18892.1191055461 25753.3611260131 28828.7583766584 14890.6757527216
"PRKACB" 74.2351098605616 111.750090577207 176.842181940285 243.649968172747 181.498527808475 63.4402367843509
"PIGK" 170.160453756949 260.994267060113 204.461876819976 346.197445758241 134.034762091588 215.038950847706
"TINAGL1" 1217.92070449804 1973.76995523808 2218.8059871868 1727.94207352231 840.740947735918 2169.03919248072
"AZIN2" 163.490304565661 93.1902470463951 44.3128198704445 165.938130694898 156.105538114006 75.4831313580761
"RPS8" 15191.362016622 12964.1496692527 10476.3513725484 9101.48621253505 11086.2489611624 21601.1379146817
"KIF2C" 0 22.5614170943893 13.9851201566429 14.1445463895007 0 35.2349223552076
"PTPRF" 780.454532233513 1296.11820672242 1438.73044214281 670.6862489664 747.825637551958 2177.36422471751
"BEST4" 7.65838783358326 51.0410181897634 41.1494653572693 146.971089150836 144.796450715678 126.778363652025
"MOB3C" 1819.48905776751 2051.38635072919 1277.12877302442 1263.9290710702 1317.1937065817 666.815742283299
"CYP4B1" 246.286605954921 6906.61119368972 2104.04010308278 454.710669759385 666.471293066011 4390.33098562129
"TMEM61" 8.70321541196602 8.24483184406313 4.69732255520876 4.80492112245597 9.52839441179536 32.6597329588512
"LMO4" 641.974051848725 449.224554503292 516.684024188163 779.715271810516 702.217725706712 765.271807443195
"SYPL2" 19.7388540731441 22.6254747099443 35.4712357160007 30.1758963991478 19.228751526764 14.4777954728004
"MTF2" 322.425640971954 552.863088011553 447.88936887362 241.553641423546 255.393963951604 305.685295877437
"SLC44A3" 63.4266744224263 141.094971651904 117.251522174866 61.0618790702347 57.2781204922099 124.889227009063
"IGSF3" 461.206468735267 923.425807867745 875.557914678635 99.6346759621359 118.438664559547 495.633996382567
"ZNF697" 752.857163560735 578.168058014231 1107.30615323799 1391.18061424756 656.278745087306 276.815597454247
"CTTNBP2NL" 932.254393146328 1201.84340947018 2500.46244321439 2113.77201544805 1269.10301661675 699.992191265074
"STRIP1" 525.912835921899 549.118479585784 479.635836025719 485.853373376041 508.028416271101 475.308078985073
"PSMA5" 2469.25504703439 1268.1521304856 910.080342647382 1089.38541740262 1487.00468549662 1488.92980114131
"C1orf162" 227.439877591613 534.656408227669 302.394330873998 108.936749274931 275.321058027448 447.762176288355
"CD53" 3976.92350934228 1923.04079734689 2325.54108056407 957.186219560472 4052.41218976827 2379.84477876024
"PROK1" 0 1.17973438145371 22.4673327170382 5.72403200362538 9.53820382501097 3.62013797044598
"CELSR2" 43.0529600035579 32.1310898888387 76.4066671289872 57.0231598144212 43.8567897355438 141.218648901469
"ITGA10" 7.94547390435596 8.61215205771012 52.8820063026735 11.1422462422503 3.48087927222894 4.52366582307432
"GPR161" 257.967872755405 75.2606624402344 92.787144182841 169.044997766968 184.548521872041 126.149742216124
"ALDH9A1" 791.344458837287 682.905828509139 867.795994115276 571.547384741729 697.63812035124 932.258546856334
"ATP1B1" 2801.86797033156 2690.42292559921 2523.09782378265 1324.92254461977 1370.83841786256 3377.26111482984
"TIPRL" 598.87700361074 396.018896520028 447.66997438816 678.702886445677 587.861077638965 323.977989729356
"NME7" 127.313614050965 118.589306130815 108.85291019578 231.257614894145 178.334236366608 153.591110639514
"POGK" 717.365397035478 1153.43305371199 1308.27467834783 1002.74519881693 571.311442770667 694.453550139808
"MPC2" 1355.48444103556 466.898189712433 476.68222104272 838.192218687477 913.555269947365 909.98057309639
"CREG1" 4487.07393922413 2049.12939556938 2789.75740972263 2616.66475799318 3123.50689286231 3331.82199960567
"DCAF6" 887.719117613544 483.857549276206 732.897459641708 995.27243464146 810.198439590157 719.593003364672
"GPA33" 10.7654000425874 18.6983875590105 39.4650227911657 4.1275401113287 1.88748758279042 75.5918992938504
"RXRG" 5.33976629759827 17.3800098018824 22.8238343660262 85.7940428389981 46.2200774649317 17.6798174839034
"TBX19" 99.3961477150534 113.882041988861 105.792326839626 81.5367407193395 52.8453278107918 85.1492930270717
"UCK2" 1718.72407554047 900.689703613989 876.695154882354 2560.11000531513 2504.49692189115 872.826349525855
"TMCO1" 419.123895860826 164.932288126939 269.531281166779 322.033322679743 333.85308285897 254.786175591048
"XCL1" 25.0866188430751 66.1935314836766 11.2502121935807 25.7873326625619 21.0237125291132 28.1003040212523
"XCL2" 3.21307233879783 12.671553576746 13.3227987487705 21.9407304683612 9.35491650949553 8.21618732694165
"POU2F1" 441.455972538551 560.213664690886 614.445145445759 675.53050423052 445.031883298604 605.21196815131
"ILDR2" 2.86435041320792 13.4862953385869 43.0192108990446 56.8971951739666 12.5589266587664 8.64881890170747
"DPT" 300.609873435656 230.008912725944 165.646668937123 1066.97369033045 425.351456874224 273.555286191596
"MGST3" 1053.74666896596 845.529561914969 785.858468368904 833.213832393664 861.260592222521 1044.78273271394
